client_id,payment_status,bill_amt,paid_amt,month
21807,-2,0,0,3
21808,0,0,179,3
21809,0,47884,1770,3
21810,0,118079,5000,3
21811,0,142855,5400,3
21812,2,20511,0,3
21813,2,16625,624,3
21814,0,73799,3000,3
21815,-2,0,0,3
21816,0,83206,4100,3
21817,0,31738,600,3
21819,0,90210,2974,3
21820,2,2360,1300,3
21823,-2,0,0,3
21824,0,11171,0,3
21825,0,17963,11041,3
21826,0,3269,86500,3
21828,0,10013,500,3
21829,-1,690,6331,3
21830,0,5395,0,3
21831,-2,0,0,3
21832,0,12069,0,3
21834,2,90579,0,3
21835,0,106704,5000,3
21836,0,16234,1000,3
21837,0,29648,1505,3
21838,0,40526,1500,3
21839,0,97443,3800,3
21840,-2,950,0,3
21841,2,19653,1000,3
21843,-1,31182,82615,3
21844,0,70514,2500,3
21846,0,25333,895,3
21847,0,26557,1767,3
21848,2,32123,0,3
21849,0,90596,3390,3
21850,0,25986,8000,3
21851,0,47441,1335,3
21852,0,44490,2832,3
21855,0,0,0,3
21856,0,142961,15000,3
21857,-1,6761,3077,3
21858,-2,0,0,3
21859,0,16745,2155,3
21861,0,17906,1001,3
21862,0,0,0,3
21863,0,137271,4930,3
21864,-1,1072,24902,3
21866,-2,0,0,3
21867,-1,4287,6000,3
21868,0,5529,500,3
21869,-1,2500,0,3
21870,0,11421,2000,3
21872,-1,2157,0,3
21873,0,35796,2000,3
21874,-2,0,623,3
21875,0,38973,1500,3
21878,0,35061,2000,3
21879,-1,1161,5036,3
21881,-1,0,1778,3
21882,-1,390,390,3
21883,-1,2952,1505,3
21884,0,47698,1730,3
21885,0,143166,6007,3
21887,0,56257,1363,3
21889,0,8261,1000,3
21890,0,42026,2000,3
21892,2,56839,0,3
21893,0,104106,3300,3
21895,0,29831,3000,3
21898,0,24473,5000,3
21899,0,23202,841,3
21901,0,115604,4505,3
21902,0,27918,10000,3
21903,-2,0,4252,3
21904,0,12647,22019,3
21905,-1,0,213,3
21906,0,24973,707,3
21907,-1,2234,1000,3
21909,-1,770,13993,3
21910,0,20591,8013,3
21911,0,11535,3000,3
21912,-1,390,2165,3
21914,2,13017,2000,3
21915,0,89833,3424,3
21917,-2,0,0,3
21918,-2,0,10450,3
21919,0,10753,2177,3
21920,0,52021,2100,3
21921,-1,3358,5093,3
21923,0,130651,349,3
21924,0,43513,2000,3
21925,0,65823,3000,3
21926,0,40440,1463,3
21927,-2,1850,1411,3
21933,-2,0,0,3
21934,0,209440,7008,3
21935,-1,307,507,3
21936,0,141634,4600,3
21937,0,1821,347,3
21938,-2,0,442,3
21941,-1,7856,7836,3
21943,-2,950,250,3
21944,-1,29922,37790,3
21945,-2,0,0,3
21946,0,26237,5000,3
21948,-1,446,0,3
21952,-2,1532,0,3
21953,2,136939,5250,3
21954,0,139200,4207,3
21957,0,7227,284,3
21958,-2,0,510,3
21959,0,26470,1200,3
21960,0,11131,52900,3
21961,7,2400,0,3
21962,0,67902,3000,3
21963,0,28596,20133,3
21964,0,81401,3500,3
21966,0,262378,7634,3
21967,0,135561,4000,3
21968,-2,0,0,3
21969,-2,0,0,3
21971,0,17875,3000,3
21973,0,14625,3880,3
21975,0,52276,2100,3
21977,0,79885,7950,3
21978,0,145161,20171,3
21979,0,18009,1000,3
21980,0,16609,3000,3
21981,0,247504,9200,3
21982,-1,4222,4649,3
21983,-1,650,0,3
21984,2,7685,0,3
21986,2,303666,13000,3
21988,-2,0,0,3
21989,0,0,590,3
21990,0,7905,3000,3
21991,0,38302,1600,3
21992,0,0,431,3
21993,0,51336,2000,3
21994,0,24590,2000,3
21995,0,6212,1320,3
21998,0,26414,2000,3
22000,0,68390,2700,3
22001,0,17159,2000,3
22002,-2,11625,6997,3
22004,-1,5375,3133,3
22005,-1,7619,3000,3
22006,0,111325,3874,3
22007,-1,778,496,3
22008,0,62392,5027,3
22009,0,69340,1600,3
22011,0,76058,2776,3
22012,0,46925,3000,3
22013,0,50144,0,3
22016,2,42253,0,3
22017,0,15021,550,3
22018,-1,602,2581,3
22019,0,29523,2000,3
22020,-1,390,780,3
22021,0,13109,1000,3
22024,0,5100,5000,3
22025,0,2439,841,3
22026,0,28972,14000,3
22027,0,37589,0,3
22028,0,192800,7000,3
22029,0,146883,5800,3
22031,-2,0,612,3
22032,-1,10250,10000,3
22033,0,39678,10000,3
22035,0,152551,6000,3
22036,-1,600,958,3
22037,0,22001,0,3
22038,0,80001,2894,3
22040,-1,30483,2905,3
22042,0,2655,0,3
22044,0,18783,3000,3
22046,0,150283,5520,3
22047,0,59914,5000,3
22048,-1,395,681,3
22049,-1,8365,5574,3
22050,-1,325,318,3
22051,-1,2472,2341,3
22052,-1,0,0,3
22054,0,43662,2822,3
22055,-2,21064,3224,3
22057,0,19915,883,3
22058,0,38978,1500,3
22059,-2,0,0,3
22060,0,7819,484,3
22062,0,73040,10000,3
22064,2,115640,4200,3
22065,-2,0,1260,3
22066,-1,321,118,3
22067,0,2659,2856,3
22068,-1,646,651,3
22069,-2,0,2360,3
22071,0,20056,0,3
22072,0,104254,5000,3
22073,0,128714,4341,3
22074,-1,500,150,3
22076,0,13372,510,3
22078,0,14735,5000,3
22079,2,69270,2600,3
22081,2,28122,1300,3
22082,-1,376,0,3
22083,2,45651,600,3
22084,-2,0,0,3
22085,0,39862,1572,3
22086,0,94363,1600,3
22088,0,40325,967,3
22089,-1,182,5634,3
22090,-1,40276,3000,3
22091,0,239025,9183,3
22092,0,13498,1006,3
22093,0,63714,3000,3
22094,-2,0,0,3
22096,-2,0,2287,3
22097,0,139784,5700,3
22098,-1,138,0,3
22100,0,52979,1517,3
22101,0,29202,1073,3
22102,0,34510,3000,3
22104,0,185252,7000,3
22105,-1,717,39000,3
22106,-1,4316,4316,3
22107,0,16145,5000,3
22109,-1,38460,41154,3
22111,0,12410,1703,3
22113,0,20145,1000,3
22114,-1,7659,43467,3
22115,0,42363,112742,3
22116,-2,18525,3078,3
22117,-2,4665,4983,3
22118,0,45519,1400,3
22119,-1,6625,6218,3
22121,-1,531,681,3
22123,0,25758,1200,3
22124,0,9379,0,3
22125,2,51931,0,3
22126,-2,0,0,3
22127,0,44371,2500,3
22128,0,34229,4137,3
22130,0,46337,1293,3
22131,2,42377,700,3
22133,-1,647,0,3
22134,-1,1606,0,3
22136,0,9798,1000,3
22137,-2,1000,1000,3
22138,0,45886,1511,3
22139,0,124347,4609,3
22140,-1,12411,0,3
22142,0,21838,0,3
22143,-1,1108,530,3
22144,0,39777,1379,3
22145,-2,-1087,3940,3
22146,0,24928,2000,3
22147,-1,1346,0,3
22149,-1,326,326,3
22150,-1,1945,301,3
22151,-2,0,19440,3
22154,0,14745,1000,3
22157,0,4460,2000,3
22158,-1,0,89886,3
22159,-2,0,7800,3
22161,0,12358,2300,3
22162,-1,1500,1606,3
22163,-2,0,0,3
22165,-1,1373,0,3
22166,0,46230,1900,3
22167,-1,736,736,3
22171,0,-24,0,3
22172,0,145052,6800,3
22173,0,28445,1500,3
22174,-2,0,0,3
22176,-2,27802,1500,3
22178,-1,390,390,3
22179,-1,2278,2900,3
22180,-2,-36,95456,3
22181,-1,796,0,3
22182,-2,165,165,3
22183,0,33571,1221,3
22187,-2,0,0,3
22188,0,407,4069,3
22189,0,2100,0,3
22190,0,131294,4726,3
22191,0,252669,6667,3
22192,-2,5193,2723,3
22193,-2,0,17324,3
22194,-1,1240,165,3
22196,0,68692,2700,3
22198,0,39322,1000,3
22199,0,203931,6974,3
22200,-1,39849,43000,3
22201,0,27346,3000,3
22203,2,38680,0,3
22204,0,17294,0,3
22205,0,98042,4000,3
22206,0,72461,3000,3
22207,0,26448,2000,3
22208,0,47060,5000,3
22210,-1,7300,20914,3
22211,0,147496,2825,3
22212,-1,0,2100,3
22213,0,702,0,3
22214,0,27829,1057,3
22215,-1,2315,0,3
22217,0,27865,4413,3
22218,0,58262,2000,3
22219,0,32948,7000,3
22220,0,18740,2000,3
22221,0,565,0,3
22222,-2,3484,2475,3
22223,-2,30833,14905,3
22224,0,9222,1711,3
22225,0,98016,3240,3
22226,0,75211,2900,3
22227,-2,1442,0,3
22230,0,11719,434,3
22231,0,2638,2032,3
22232,0,32397,95000,3
22233,0,152224,4352,3
22235,-1,9423,19346,3
22236,-1,1203,4545,3
22237,0,28868,1077,3
22239,-2,990,4970,3
22240,0,9505,1000,3
22242,-1,0,2184,3
22243,-1,36986,25017,3
22245,0,87779,2816,3
22246,2,20994,0,3
22247,-1,5104,428,3
22249,0,20915,3000,3
22250,0,44230,1972,3
22251,0,17615,700,3
22252,0,3219,0,3
22253,-2,15000,14996,3
22254,-2,0,0,3
22256,-2,0,0,3
22258,-1,532,0,3
22259,-2,107,107,3
22260,-1,1782,0,3
22261,-2,0,999,3
22263,0,319257,15000,3
22264,-1,2318,3311,3
22265,0,91502,3100,3
22266,-2,20333,1000,3
22269,0,1574,1995,3
22270,-1,25321,7350,3
22271,0,254023,10000,3
22272,0,207573,8100,3
22273,0,40731,2000,3
22274,0,12864,3022,3
22275,0,28666,17549,3
22276,0,66651,2500,3
22277,-1,8878,800,3
22278,0,28551,1500,3
22279,-2,3109,2140,3
22280,0,27649,1300,3
22281,0,134346,6000,3
22282,-2,0,0,3
22284,-1,2979,138,3
22286,2,28218,2000,3
22288,2,4732,0,3
22289,0,50677,2000,3
22290,2,26946,2000,3
22291,2,18826,0,3
22292,0,29009,1200,3
22293,0,43803,2600,3
22294,0,72393,4012,3
22296,0,122032,10000,3
22297,0,53349,2800,3
22299,0,97940,3610,3
22300,-1,5799,0,3
22301,-2,670,11288,3
22302,0,68411,3020,3
22303,0,80330,3100,3
22305,0,61532,2300,3
22306,0,6728,3000,3
22309,0,16351,1000,3
22312,0,196550,7300,3
22313,0,172674,12000,3
22314,-1,98,0,3
22315,-1,7774,7785,3
22316,0,82280,3200,3
22318,0,3319,2271,3
22319,-2,0,0,3
22320,-2,0,0,3
22321,0,125900,3886,3
22322,-1,9675,15000,3
22325,0,51317,3000,3
22327,-1,7490,7490,3
22328,-2,-78,0,3
22329,0,19056,0,3
22332,0,8018,1000,3
22333,-2,4661,873,3
22334,0,6213,1000,3
22335,0,22499,7000,3
22336,0,69988,2458,3
22337,0,21833,1000,3
22339,0,47683,1684,3
22340,0,112929,5000,3
22341,0,16483,5777,3
22342,0,18182,2000,3
22343,-1,1799,11384,3
22344,0,15955,5000,3
22345,0,5642,16335,3
22346,-1,1665,0,3
22347,-1,5350,12500,3
22349,-2,886,438,3
22350,0,86682,3166,3
22351,-1,3138,367,3
22352,0,73611,3000,3
22353,0,282575,9324,3
22354,0,10685,0,3
22357,0,61630,5000,3
22358,-2,2410,10715,3
22359,-2,0,0,3
22361,-2,0,0,3
22363,0,18087,1602,3
22364,0,931,500,3
22365,0,54849,1987,3
22366,2,20385,0,3
22367,0,1359,700,3
22368,-2,0,0,3
22370,0,73553,10000,3
22371,0,132338,4682,3
22372,-1,0,3163,3
22373,0,37805,8818,3
22374,0,84193,133131,3
22376,0,283,0,3
22377,2,8300,332,3
22379,0,165951,6000,3
22381,-2,24949,10904,3
22382,-2,0,500,3
22384,0,27283,18000,3
22385,0,158565,5524,3
22386,-1,0,2770,3
22387,2,170922,1000,3
22388,-1,225276,10000,3
22390,0,6434,5000,3
22391,0,17349,10723,3
22392,2,214320,6200,3
22393,-2,87878,5000,3
22395,0,22902,3500,3
22396,0,24703,1336,3
22397,-1,120756,10000,3
22398,-1,82,4099,3
22399,0,36756,1483,3
22400,-2,0,0,3
22401,0,159210,4528,3
22402,2,145262,5000,3
22403,-2,-4894,0,3
22405,0,77264,2669,3
22406,0,79123,5000,3
22408,0,55957,3000,3
22409,0,111850,8000,3
22410,-2,0,0,3
22411,0,7580,390,3
22412,0,19347,1577,3
22413,0,22643,1000,3
22414,0,28878,1000,3
22415,2,55489,2000,3
22416,0,13583,700,3
22418,0,20163,810,3
22419,0,58467,1800,3
22420,0,48204,2000,3
22421,0,9185,182,3
22423,0,72314,3000,3
22424,0,77772,2700,3
22426,-1,0,0,3
22427,-1,100000,0,3
22429,0,70096,3000,3
22430,2,14453,2580,3
22431,2,43371,2000,3
22432,0,11666,10180,3
22433,-2,0,0,3
22435,0,17730,469,3
22437,0,250797,8500,3
22438,-1,12603,16921,3
22439,-1,390,930,3
22440,0,90682,6994,3
22441,-2,0,150,3
22442,0,242025,9001,3
22446,0,12316,7428,3
22447,-2,0,0,3
22448,0,29125,1214,3
22449,0,17102,3334,3
22450,0,6737,200,3
22451,0,10498,2000,3
22453,0,29056,1000,3
22454,0,166960,6045,3
22455,0,201933,7000,3
22456,0,77925,3079,3
22458,0,27605,2000,3
22459,0,22029,1000,3
22460,2,18197,1000,3
22462,-2,0,0,3
22463,0,10812,345,3
22464,0,38381,1400,3
22465,0,18816,700,3
22466,0,200525,10197,3
22467,0,2435,1000,3
22468,-1,930,1422,3
22469,0,25109,1375,3
22470,0,13180,500,3
22471,0,17038,1000,3
22473,0,124731,4552,3
22474,0,37348,0,3
22475,-2,0,0,3
22476,-2,1117,891,3
22477,0,24531,1400,3
22478,-1,500,754,3
22479,2,27702,1500,3
22480,-1,440,440,3
22481,-1,96628,6865,3
22482,-2,0,0,3
22483,-1,10747,4412,3
22485,-1,1261,1261,3
22488,-1,0,396,3
22489,-1,0,0,3
22490,0,1341,0,3
22491,-2,0,0,3
22492,0,7319,0,3
22493,0,13766,2500,3
22494,0,82406,3100,3
22495,0,19413,691,3
22498,0,105280,4001,3
22499,-2,0,0,3
22500,0,165378,6000,3
22501,-1,2672,2197,3
22502,0,45056,2000,3
22503,0,19878,713,3
22504,0,198467,7500,3
22505,0,15434,6200,3
22506,-2,343,410,3
22508,-1,-28,0,3
22509,0,14524,5000,3
22510,-2,-4,0,3
22511,0,37113,2000,3
22512,0,143638,5205,3
22514,0,7367,3000,3
22515,0,81151,2849,3
22517,0,74479,9500,3
22518,-2,0,12700,3
22520,-2,20514,16625,3
22522,-1,3028,60,3
22523,2,19186,1,3
22524,-1,803,129,3
22526,-1,1821,979,3
22529,-2,0,0,3
22530,0,14695,223,3
22531,0,88354,4000,3
22532,0,17105,1000,3
22534,0,10836,0,3
22538,0,15468,1150,3
22539,-1,6781,8462,3
22540,0,26855,10000,3
22541,2,21490,2000,3
22542,0,73711,2680,3
22543,0,10167,2700,3
22546,-1,0,0,3
22547,-1,4441,3549,3
22548,-2,0,0,3
22550,-1,148,5000,3
22553,0,45086,1587,3
22554,-2,0,0,3
22555,2,20721,600,3
22556,0,131059,5000,3
22557,-1,3915,2091,3
22558,-2,0,0,3
22559,-1,4541,11387,3
22560,0,46764,2400,3
22564,0,159683,5145,3
22565,-2,17577,8050,3
22566,-2,-213,0,3
22567,2,76470,3000,3
22568,-2,0,0,3
22569,0,46486,5000,3
22570,0,32385,1000,3
22571,-1,1240,1655,3
22572,0,92581,0,3
22573,-2,245,884,3
22575,0,214445,7246,3
22576,0,49506,1964,3
22577,-2,0,0,3
22579,0,155159,2000,3
22580,0,37357,0,3
22581,2,159,1119,3
22582,-2,11353,2576,3
22583,-1,28210,2706,3
22585,2,150,645,3
22586,2,29526,1073,3
22588,0,34275,0,3
22589,0,156029,10000,3
22590,-1,180,1340,3
22591,-1,351,0,3
22593,-1,0,0,3
22595,0,85105,3500,3
22598,-2,-200,0,3
22599,-1,0,912,3
22602,-1,1462,3641,3
22603,-1,1543,1109,3
22604,-2,0,0,3
22606,-1,5996,5648,3
22607,0,13487,1000,3
22609,0,33842,15000,3
22611,2,151973,0,3
22612,-2,0,0,3
22615,0,39000,0,3
22616,-2,3014,3037,3
22617,0,18613,547,3
22618,0,4245,1000,3
22619,0,19968,10000,3
22620,-1,4326,5420,3
22621,2,34171,2000,3
22623,2,8370,0,3
22624,0,63417,1000,3
22625,0,92565,3607,3
22626,2,351089,13300,3
22628,0,2685,3000,3
22631,-1,89,0,3
22632,-2,41050,74984,3
22633,-2,1408,1820,3
22634,-2,0,0,3
22635,0,29488,1300,3
22636,0,68863,2000,3
22637,0,9086,2140,3
22638,0,31043,1412,3
22642,0,77357,2853,3
22643,-1,150,499,3
22644,-2,47108,219844,3
22646,0,103398,25000,3
22648,0,29717,3500,3
22649,-1,3306,3306,3
22650,0,11600,1810,3
22651,0,80762,3022,3
22654,-2,4261,3525,3
22656,-1,6115,11000,3
22657,2,340791,13000,3
22660,0,178869,7108,3
22661,-2,14155,9286,3
22662,-2,0,504,3
22663,-2,0,0,3
22664,-2,0,950,3
22667,0,157817,5000,3
22669,-2,550,550,3
22671,-1,11700,121513,3
22672,-2,0,0,3
22673,-1,7671,5000,3
22674,-1,2834,0,3
22675,0,36730,1500,3
22676,-1,1868,9250,3
22677,-2,535,82000,3
22679,-1,24672,2600,3
22683,-2,-2074,6585,3
22684,0,49897,30000,3
22685,-2,7676,6957,3
22686,-1,705,705,3
22687,-1,1918,2799,3
22688,-2,0,0,3
22689,2,47549,2300,3
22690,-1,0,0,3
22691,2,142950,0,3
22692,0,249,115660,3
22694,0,10503,5016,3
22695,0,192415,7200,3
22696,0,153107,6000,3
22697,-2,0,0,3
22698,0,0,279260,3
22699,0,38299,1400,3
22703,-1,2180,2012,3
22704,2,232652,0,3
22706,-2,0,0,3
22707,-2,4906,3632,3
22708,-2,0,0,3
22709,-1,863,487,3
22710,-2,0,0,3
22711,-2,0,0,3
22712,0,128325,5000,3
22713,-1,311009,11892,3
22715,-2,0,891,3
22717,0,168880,10000,3
22718,-2,0,0,3
22719,0,8343,8968,3
22720,0,10240,1000,3
22721,0,29981,1500,3
22722,0,67485,3000,3
22723,-1,497,5373,3
22724,0,231064,8004,3
22725,3,750,1500,3
22727,-2,0,0,3
22728,-2,17131,2681,3
22729,-2,718,0,3
22730,-1,0,0,3
22733,0,54017,3000,3
22735,-2,150,2043,3
22736,-1,8719,6484,3
22737,0,110946,6941,3
22738,0,37325,77412,3
22739,0,143920,5000,3
22740,0,38588,20290,3
22741,-1,93493,3188,3
22742,0,48377,2000,3
22743,-2,0,2039,3
22744,0,23558,2000,3
22746,0,63097,5000,3
22747,0,189003,8000,3
22748,-1,1115,7160,3
22749,0,14650,543,3
22750,-2,6879,9498,3
22751,-2,4874,0,3
22752,0,45209,4000,3
22753,-1,171700,6000,3
22754,0,58918,2188,3
22756,0,5792,3000,3
22757,-2,0,0,3
22758,-2,89608,3000,3
22759,-1,4490,10834,3
22760,3,2650,200,3
22762,-2,330,300,3
22763,-1,1383,0,3
22765,0,460068,16845,3
22766,-2,0,0,3
22767,-1,15330,43019,3
22768,0,5567,0,3
22769,0,48726,2000,3
22770,0,1723,3354,3
22771,0,2000,1249,3
22774,0,4023,80,3
22775,-2,0,336,3
22776,-2,45747,169,3
22777,0,79782,3000,3
22779,0,44143,3001,3
22780,-2,4443,9434,3
22781,0,28025,1030,3
22782,0,41613,1500,3
22783,0,8905,0,3
22784,-1,0,4345,3
22785,-2,316,316,3
22786,0,87836,4300,3
22788,0,72020,3000,3
22789,0,163005,6100,3
22791,-2,0,0,3
22792,0,187856,7200,3
22795,-2,-10,0,3
22796,0,40157,1466,3
22797,0,169230,6700,3
22798,-1,1104,0,3
22801,0,12510,8100,3
22802,0,12414,500,3
22803,-1,2867,920,3
22805,-1,485,33283,3
22806,2,5080,4132,3
22807,-1,662,0,3
22808,0,195244,6100,3
22809,-1,1369,4827,3
22813,0,47573,2000,3
22814,-1,17678,6000,3
22816,-1,257,10843,3
22820,0,49147,7000,3
22824,0,23399,1000,3
22825,0,71546,3000,3
22827,-2,0,0,3
22828,-1,11860,3978,3
22830,-1,39400,0,3
22831,3,22171,1000,3
22832,2,50933,3000,3
22835,-1,5157,15182,3
22836,-2,6204,7052,3
22838,0,112040,148225,3
22839,0,281692,10000,3
22840,0,61267,3000,3
22841,0,1240,2813,3
22842,-1,10000,0,3
22843,-2,0,0,3
22844,0,12927,792,3
22845,-1,826,826,3
22846,0,5784,150,3
22847,0,40000,0,3
22848,0,49542,2000,3
22850,-2,0,0,3
22851,0,108890,422000,3
22853,0,19094,636,3
22855,-1,5571,5149,3
22856,2,89319,3100,3
22857,0,151470,6300,3
22858,0,164989,5089,3
22859,0,29704,1000,3
22860,0,1996,1498,3
22865,0,31685,4000,3
22866,0,19851,0,3
22871,-1,16030,330,3
22872,0,134203,6026,3
22873,-2,-963,231,3
22874,-2,0,0,3
22875,0,47830,1760,3
22876,0,38404,1800,3
22877,0,18124,1019,3
22878,0,146975,5000,3
22880,0,21671,3000,3
22881,2,26374,700,3
22884,0,4344,2000,3
22885,0,5347,9190,3
22887,-1,6179,0,3
22888,-1,5794,2415,3
22889,0,117194,12000,3
22891,-1,7322,2208,3
22892,0,210947,5000,3
22894,0,32930,5000,3
22895,-2,389,1168,3
22897,0,60601,4000,3
22899,0,11128,500,3
22900,-1,3645,4213,3
22901,2,20200,1126,3
22902,2,17482,637,3
22903,0,13715,0,3
22905,2,118,7800,3
22906,0,111785,4500,3
22907,-2,0,73826,3
22908,-2,11545,5819,3
22909,-2,0,0,3
22910,0,134519,5000,3
22911,-2,0,0,3
22912,0,50143,0,3
22913,-2,0,0,3
22914,-1,-8808,9635,3
22915,-2,0,0,3
22916,0,145343,5000,3
22918,0,20981,10000,3
22919,0,63552,3000,3
22920,0,12215,1038,3
22921,0,12072,10000,3
22922,-1,1225,2225,3
22923,0,23062,2000,3
22924,-1,45045,10000,3
22925,0,1160,2233,3
22926,0,53049,40000,3
22927,-1,4640,0,3
22928,-1,1330,3800,3
22929,0,135201,4696,3
22930,-1,8257,0,3
22932,0,20989,651,3
22933,-1,0,0,3
22934,0,149628,6000,3
22936,-2,3277,4883,3
22937,0,46034,2000,3
22939,0,28722,3000,3
22940,0,0,0,3
22941,0,24679,2000,3
22943,-2,1542,3200,3
22945,0,48129,2000,3
22947,0,30900,0,3
22949,-1,4300,0,3
22950,-2,0,0,3
22951,-2,0,0,3
22952,0,115036,5000,3
22953,-2,0,2817,3
22954,-1,2983,2453,3
22955,0,28708,5000,3
22956,0,189064,7015,3
22957,0,4180,439,3
22958,0,29660,2500,3
22959,0,69177,2500,3
22960,0,95021,4389,3
22961,-1,12663,5502,3
22962,-2,0,0,3
22963,-2,112,550,3
22964,-1,396,396,3
22965,0,-77,77,3
22966,0,128820,6067,3
22967,0,27270,1200,3
22968,0,29132,1502,3
22969,0,96868,3000,3
22970,0,3632,1101,3
22971,0,22426,1100,3
22972,0,180885,7006,3
22974,0,135742,5000,3
22975,-2,0,0,3
22976,2,108434,4000,3
22977,-2,8873,3982,3
22978,-2,0,0,3
22979,0,21964,1000,3
22980,-1,0,0,3
22981,-2,14117,11691,3
22982,0,147344,10077,3
22983,-2,11676,2276,3
22985,-1,1424,0,3
22986,-1,3890,6999,3
22987,0,117049,90000,3
22988,-2,1974,9686,3
22990,0,29566,1223,3
22991,-2,316,316,3
22992,0,60733,2510,3
22994,2,50050,3000,3
22995,-1,5386,1103,3
22996,0,173532,5362,3
22998,0,100433,5442,3
23000,0,65875,465,3
23001,-1,2398,1783,3
23004,0,170233,4638,3
23005,-2,1110,4688,3
23007,0,245499,9133,3
23008,-2,3816,816,3
23009,-1,10363,6929,3
23011,0,172143,6080,3
23012,0,24278,2000,3
23014,0,185315,5376,3
23015,0,15594,7223,3
23016,0,154200,5568,3
23017,-1,8247,0,3
23018,2,481,1248,3
23020,-2,-28,0,3
23021,0,207802,15000,3
23022,0,9744,0,3
23023,-1,5654,6055,3
23026,0,98982,10001,3
23028,-1,27977,8013,3
23030,-2,0,0,3
23032,-2,0,0,3
23033,0,22237,1000,3
23036,-1,131869,3862,3
23037,-2,40721,133611,3
23038,-1,204,4953,3
23039,-1,18931,8138,3
23040,3,225044,0,3
23042,-2,0,0,3
23043,0,46485,2735,3
23044,-2,0,0,3
23046,-1,2607,0,3
23047,0,143698,5200,3
23049,0,276902,12000,3
23052,-1,3598,6208,3
23053,-2,0,0,3
23054,0,1375,700,3
23055,0,13700,0,3
23057,2,116746,4000,3
23058,0,58453,2045,3
23060,-1,2206,339,3
23061,-2,3384,206,3
23062,0,37799,7177,3
23063,0,16837,1000,3
23066,2,75052,2800,3
23067,-1,12271,15000,3
23068,0,48175,1025,3
23069,-2,2298,2851,3
23070,0,0,4313,3
23071,-1,2398,671,3
23072,-2,2459,11409,3
23073,-2,5556,21173,3
23074,-2,0,0,3
23075,0,172851,0,3
23077,-1,16890,6077,3
23079,-1,2461,10947,3
23080,0,39524,1700,3
23081,0,10176,508,3
23082,0,105551,7028,3
23084,0,89063,3500,3
23085,-2,20127,9422,3
23087,-2,349,24026,3
23091,-2,0,0,3
23092,0,182062,6500,3
23094,-1,390,390,3
23095,0,113105,4283,3
23096,2,234762,0,3
23097,-1,160287,91323,3
23098,0,62027,13000,3
23102,-2,817,1662,3
23103,0,54197,2000,3
23104,0,18289,2000,3
23107,0,42352,10017,3
23108,0,177183,6398,3
23109,2,52661,1500,3
23110,2,127434,5100,3
23111,0,206609,7500,3
23112,-1,130,130,3
23113,0,37610,2000,3
23114,0,2676,1107,3
23116,0,10400,0,3
23118,0,28195,1000,3
23119,-1,6386,0,3
23120,-2,0,0,3
23122,-1,5394,6171,3
23123,0,49932,3000,3
23124,-1,5782,2013,3
23125,-1,2351,3312,3
23128,0,43995,2111,3
23129,0,40183,4000,3
23130,-2,0,5704,3
23131,0,78840,3023,3
23133,0,21750,0,3
23134,0,114204,5010,3
23136,-1,0,0,3
23137,0,199820,10000,3
23138,0,51182,2000,3
23139,-1,2873,0,3
23140,-2,0,1051,3
23141,-2,360,360,3
23143,0,45682,5000,3
23144,0,45744,2000,3
23145,-1,5834,0,3
23146,-2,1026,1208,3
23147,0,0,0,3
23148,-1,6267,1727,3
23149,0,16998,3093,3
23152,0,5094,2401,3
23153,-1,2005,224,3
23154,0,156074,5000,3
23156,0,24103,0,3
23158,-1,43505,0,3
23159,0,18838,1000,3
23160,0,90260,3600,3
23161,0,28309,1500,3
23162,0,39409,1822,3
23163,0,118432,4779,3
23164,0,11143,0,3
23168,0,3677,1209,3
23169,0,59010,2200,3
23171,-1,4630,2038,3
23172,0,2538,407,3
23173,-1,1087,3123,3
23174,-1,4529,36702,3
23176,0,131735,10000,3
23177,0,16895,15000,3
23179,2,316,10401,3
23181,-2,1870,10332,3
23182,0,2074,3000,3
23186,-1,46750,33000,3
23187,-1,0,4341,3
23188,-2,0,230,3
23189,-2,-37,7445,3
23190,0,67182,2500,3
23191,0,218706,5208,3
23192,-2,5352,2120,3
23195,-2,54924,47148,3
23196,0,7472,268,3
23197,0,56854,1706,3
23198,0,69684,3000,3
23199,0,62372,3000,3
23200,-2,0,0,3
23201,0,26123,2000,3
23203,0,126075,5000,3
23204,-2,10456,9307,3
23205,0,3540,824,3
23206,0,121434,4500,3
23208,-2,740,6498,3
23209,0,111802,5000,3
23211,2,104412,3900,3
23212,0,14948,1000,3
23213,-1,43769,37509,3
23214,0,12088,1000,3
23217,-1,2836,1286,3
23218,0,16371,600,3
23219,-2,8130,20177,3
23220,0,28161,2280,3
23221,-1,2036,0,3
23222,0,56145,2084,3
23224,0,114554,4300,3
23225,0,3493,21308,3
23226,0,284423,9627,3
23227,0,238926,4876,3
23230,0,130931,5079,3
23231,-2,6080,4697,3
23232,-2,3122,12419,3
23233,-2,0,0,3
23234,0,59862,2174,3
23235,-2,319,2420,3
23236,0,89204,3133,3
23237,-2,0,0,3
23238,-2,-320,32000,3
23239,0,20259,2900,3
23240,0,262753,9766,3
23241,0,49850,1700,3
23243,0,51188,2202,3
23244,0,122457,5228,3
23246,-1,1973,3733,3
23248,0,26127,5000,3
23249,0,55554,3000,3
23250,-1,304,0,3
23251,0,29116,1200,3
23253,2,24855,724,3
23254,-1,671,671,3
23255,-2,0,0,3
23256,-2,0,0,3
23257,-2,59415,1999,3
23258,0,25685,927,3
