client_id,credit_given,gender,education,marital_status,month,default
11508,500000,2,2,1,10,0
11131,50000,2,2,1,10,0
20033,500000,2,3,2,10,0
15547,280000,1,1,1,10,0
29548,250000,1,2,2,10,0
4967,50000,1,3,1,10,0
10711,200000,2,1,1,10,1
29539,120000,1,2,1,10,0
21753,50000,2,1,2,10,0
146,50000,1,1,2,10,0
2842,330000,1,1,2,10,0
27878,280000,2,2,2,10,0
22273,180000,2,2,1,10,0
11575,150000,2,1,1,10,0
8059,110000,2,2,1,10,0
15169,50000,2,2,1,10,0
3904,50000,1,2,2,10,0
13831,210000,2,2,1,10,0
532,50000,1,2,3,10,0
8902,250000,2,1,2,10,0
7606,390000,2,2,1,10,0
28143,430000,2,5,2,10,0
25610,190000,2,1,2,10,0
8792,50000,1,1,1,10,0
28490,110000,2,2,1,10,0
24103,50000,1,2,1,10,1
29827,100000,1,3,1,10,0
24686,140000,1,2,2,10,1
3577,500000,2,1,2,10,0
25982,180000,2,3,2,10,0
29408,50000,1,2,2,10,0
18608,20000,2,1,2,10,0
28061,50000,2,2,1,10,0
21199,130000,1,2,2,10,1
17479,240000,2,1,1,10,0
17295,30000,2,3,1,10,0
15984,50000,2,2,1,10,1
17751,230000,2,2,1,10,0
20306,110000,2,2,1,10,0
12199,200000,1,1,2,10,0
16898,280000,1,1,2,10,0
13410,100000,2,2,1,10,0
19555,280000,2,2,1,10,0
3695,80000,1,2,2,10,1
1906,340000,2,1,1,10,0
5053,100000,2,1,2,10,0
3817,50000,1,2,2,10,1
12875,170000,2,2,1,10,0
3984,80000,2,1,1,10,0
16194,200000,2,2,1,10,0
6798,320000,1,2,2,10,0
26583,110000,1,2,2,10,1
28982,110000,2,1,2,10,0
29927,50000,1,3,1,10,0
10106,10000,1,2,1,10,0
27812,120000,2,2,2,10,0
25074,20000,1,1,2,10,0
13850,170000,1,1,2,10,0
3075,180000,1,3,2,10,0
3162,50000,2,3,1,10,0
22846,290000,2,3,1,10,0
7284,50000,1,3,1,10,1
2432,130000,1,1,2,10,0
28072,150000,2,2,1,10,0
22994,50000,2,1,1,10,0
24340,360000,1,3,2,10,0
25906,30000,2,2,1,10,0
27156,160000,1,0,1,10,0
19226,200000,2,2,1,10,0
19599,50000,2,1,1,10,0
7688,340000,2,1,1,10,0
13120,120000,2,1,1,10,0
4018,50000,2,1,2,10,0
7635,60000,2,2,1,10,0
20214,30000,2,3,1,10,0
12399,400000,2,1,2,10,0
10778,510000,2,1,1,10,0
19252,680000,2,1,2,10,1
24552,270000,1,1,1,10,1
3607,470000,1,1,1,10,0
16634,50000,1,2,2,10,1
5220,80000,2,2,1,10,1
27076,200000,1,2,2,10,0
17607,60000,2,1,2,10,0
10959,320000,2,1,2,10,1
8071,150000,2,2,2,10,0
450,140000,2,3,1,10,0
1054,70000,1,3,2,10,0
25924,60000,2,1,2,10,1
5693,50000,2,1,2,10,1
3752,180000,2,1,2,10,0
25082,270000,1,1,1,10,0
17860,80000,1,2,2,10,1
18164,200000,1,1,1,10,0
23821,170000,2,2,2,10,0
15183,60000,2,2,2,10,0
6914,60000,1,2,1,10,0
6704,30000,1,1,3,10,0
12706,10000,2,2,2,10,1
28010,150000,2,1,2,10,0
1504,50000,1,3,1,10,0
22625,210000,2,2,2,10,0
26968,350000,1,1,2,10,0
29164,360000,2,3,1,10,1
10657,360000,2,2,2,10,0
724,320000,1,1,1,10,0
28301,50000,2,2,1,10,0
20887,280000,1,2,2,10,0
28625,340000,2,2,2,10,1
6338,20000,1,3,2,10,0
2148,50000,1,2,2,10,0
10822,160000,1,2,2,10,0
13676,240000,2,1,2,10,0
11574,20000,2,1,2,10,0
15756,60000,2,3,2,10,0
4811,300000,2,1,2,10,0
9102,50000,2,2,2,10,0
15955,50000,2,1,2,10,1
22902,30000,2,2,1,10,0
743,140000,2,1,1,10,0
5589,70000,2,3,2,10,0
25848,320000,2,4,3,10,0
23763,390000,2,1,1,10,0
5277,60000,1,3,2,10,0
29984,20000,1,2,1,10,0
24768,80000,1,2,1,10,1
454,200000,2,1,2,10,0
9649,500000,2,2,2,10,0
14623,180000,2,1,2,10,0
18428,50000,2,2,1,10,0
15834,500000,2,1,2,10,0
11601,150000,1,3,2,10,0
9264,110000,1,2,1,10,0
10631,180000,1,1,1,10,0
8970,280000,1,1,2,10,0
7206,130000,2,2,2,10,1
17621,280000,2,1,2,10,0
22638,50000,2,3,1,10,0
28752,240000,2,2,1,10,1
11842,370000,2,2,1,10,0
7016,500000,2,1,1,10,0
17471,150000,2,2,1,10,0
8400,170000,1,1,1,10,0
9601,80000,2,2,2,10,0
1780,80000,1,3,1,10,0
29216,50000,1,2,2,10,0
16383,120000,2,1,1,10,1
29295,50000,1,2,2,10,0
28188,210000,2,1,1,10,1
29869,320000,1,1,2,10,0
18111,110000,1,2,1,10,1
10211,90000,2,2,2,10,0
16226,50000,2,2,3,10,1
12116,180000,2,1,2,10,0
25563,180000,2,2,1,10,0
5356,60000,2,2,1,10,0
26831,250000,1,3,1,10,1
12334,60000,2,2,2,10,1
284,100000,2,1,2,10,0
14910,20000,1,1,2,10,0
15464,490000,1,1,2,10,0
15456,20000,1,2,2,10,0
19081,210000,2,1,2,10,0
4692,80000,2,1,2,10,0
567,90000,2,1,2,10,1
8783,210000,2,2,2,10,0
9037,30000,1,3,2,10,0
11241,30000,1,3,2,10,0
12891,180000,2,1,2,10,0
13230,180000,2,2,2,10,0
22335,400000,2,1,1,10,0
2798,220000,1,2,1,10,0
23279,150000,2,2,1,10,0
20463,50000,1,1,2,10,0
19561,200000,2,1,1,10,0
20684,180000,1,1,1,10,0
988,380000,1,3,1,10,0
25922,30000,2,2,2,10,1
10142,50000,2,1,2,10,0
180,80000,2,2,1,10,0
20978,30000,1,2,2,10,1
6859,30000,2,3,1,10,0
12464,360000,1,1,1,10,0
9736,60000,1,2,1,10,0
6612,150000,2,1,2,10,0
15107,220000,1,1,1,10,0
29879,340000,1,3,1,10,1
6046,200000,2,2,1,10,1
28355,100000,2,2,1,10,0
13532,260000,1,2,1,10,1
2398,50000,2,2,1,10,0
17859,80000,1,2,2,10,0
3685,140000,2,2,1,10,0
24676,410000,1,1,1,10,0
8688,50000,2,3,1,10,0
23107,360000,2,2,2,10,0
4827,60000,2,1,2,10,0
1900,50000,2,2,1,10,0
19289,100000,2,2,1,10,0
18028,360000,1,1,1,10,0
22312,200000,2,2,1,10,0
19016,300000,2,4,1,10,0
20679,90000,1,2,1,10,1
836,30000,2,3,2,10,1
3795,120000,2,1,2,10,0
7443,260000,2,1,1,10,0
9025,140000,2,1,1,10,0
21840,200000,2,2,2,10,0
2088,80000,2,2,1,10,0
24638,420000,1,2,2,10,0
22438,280000,2,2,2,10,0
4828,60000,2,2,2,10,0
1267,220000,2,2,1,10,0
22620,400000,2,3,2,10,0
2241,380000,2,1,1,10,0
22509,400000,2,2,1,10,0
3985,450000,2,2,1,10,0
24759,100000,1,3,1,10,0
24780,110000,1,2,1,10,0
1173,220000,2,3,1,10,0
14503,240000,2,1,2,10,0
9850,100000,2,1,2,10,0
22266,300000,2,2,2,10,0
25006,220000,1,1,1,10,0
13034,180000,2,2,2,10,0
849,150000,1,3,1,10,1
19314,200000,2,1,1,10,0
23662,210000,2,1,1,10,0
17568,300000,2,1,1,10,0
26689,10000,1,2,2,10,1
24236,190000,1,1,2,10,0
947,240000,2,2,1,10,0
20913,180000,1,1,2,10,0
12303,90000,2,3,2,10,1
5639,50000,2,1,2,10,0
2779,260000,2,2,1,10,1
247,250000,2,2,1,10,0
20075,240000,2,1,1,10,0
16809,110000,1,2,1,10,0
1287,230000,2,2,1,10,0
242,50000,1,1,2,10,0
15761,20000,2,2,2,10,1
10152,60000,2,2,2,10,1
15727,20000,2,2,1,10,1
394,140000,2,2,2,10,0
17148,60000,2,2,2,10,0
6442,70000,2,2,2,10,0
11628,150000,2,1,2,10,0
8371,80000,1,2,2,10,1
11756,50000,1,2,2,10,0
14766,500000,2,2,1,10,0
9877,80000,2,2,1,10,0
4135,500000,2,2,1,10,0
8452,50000,1,2,2,10,0
7691,100000,1,2,2,10,0
25537,50000,2,3,1,10,0
23033,150000,2,5,1,10,0
26571,280000,2,1,1,10,0
13125,260000,2,1,1,10,0
12757,210000,2,2,2,10,0
2300,80000,2,2,2,10,0
16673,100000,1,1,2,10,0
21670,300000,2,5,2,10,0
23329,160000,2,1,2,10,0
24270,20000,1,2,2,10,1
5727,120000,2,2,3,10,1
7017,230000,1,2,2,10,1
27284,200000,1,1,2,10,0
10557,230000,2,1,2,10,0
1778,40000,1,3,1,10,1
14323,440000,1,1,1,10,0
29481,20000,1,2,1,10,0
28509,150000,2,1,2,10,0
29299,50000,1,2,2,10,0
5186,200000,2,5,2,10,0
13812,100000,1,1,2,10,0
16785,30000,1,2,2,10,1
22011,100000,2,2,2,10,1
26754,250000,1,3,1,10,0
6875,10000,1,1,2,10,1
3270,20000,2,2,1,10,0
8410,120000,2,2,2,10,0
17194,110000,2,1,2,10,1
26904,140000,1,2,2,10,0
25996,80000,2,2,1,10,1
8174,360000,1,2,2,10,0
3233,50000,2,3,1,10,0
19387,30000,2,3,0,10,0
24867,150000,1,1,1,10,0
17893,60000,1,1,2,10,0
5018,190000,2,2,1,10,0
25955,200000,2,1,1,10,0
24135,260000,1,2,1,10,0
4731,220000,2,1,2,10,0
20141,50000,2,2,1,10,1
17289,50000,2,2,2,10,0
11978,280000,2,2,2,10,0
91,200000,1,1,1,10,1
17900,100000,1,2,2,10,0
18097,250000,1,1,2,10,1
7856,20000,2,2,2,10,0
14145,500000,2,1,2,10,1
299,280000,2,1,1,10,0
3035,170000,1,2,1,10,0
8227,10000,1,3,2,10,0
10581,290000,1,1,1,10,0
12069,180000,1,1,2,10,1
2757,200000,1,2,1,10,1
8579,110000,2,2,1,10,1
3442,110000,1,1,2,10,0
14802,50000,2,1,1,10,0
21521,210000,2,2,2,10,0
28649,140000,2,2,1,10,0
21428,110000,2,1,2,10,1
11222,10000,2,2,1,10,0
13990,170000,2,1,2,10,0
2484,80000,2,2,1,10,1
16786,60000,1,1,2,10,1
19139,360000,2,2,2,10,0
4696,380000,1,2,1,10,0
885,50000,1,3,2,10,1
4705,30000,1,2,2,10,1
15366,80000,2,3,2,10,1
4208,80000,2,3,1,10,0
12198,240000,2,2,1,10,1
23272,290000,2,4,1,10,0
25291,100000,2,1,2,10,0
18123,150000,1,2,2,10,0
21179,20000,1,2,3,10,1
27186,90000,1,2,2,10,0
6653,530000,2,3,1,10,0
1350,10000,2,2,2,10,1
25098,50000,1,3,1,10,1
3781,140000,2,1,1,10,0
14626,10000,2,3,1,10,0
25129,290000,1,1,1,10,0
17087,30000,2,1,2,10,0
12724,70000,2,1,2,10,0
24472,130000,1,2,1,10,1
7435,360000,2,1,2,10,0
1607,160000,1,1,1,10,1
13686,500000,2,2,1,10,0
29723,240000,1,2,1,10,0
8231,50000,2,3,1,10,1
1396,330000,2,1,2,10,0
27303,500000,1,1,1,10,0
9743,150000,1,2,2,10,0
16835,50000,1,1,2,10,1
20844,540000,1,6,2,10,0
28089,150000,2,2,1,10,0
24675,30000,1,2,2,10,1
23061,500000,2,1,2,10,0
16232,480000,2,2,2,10,1
5011,20000,1,3,2,10,0
9196,30000,1,3,2,10,1
2312,180000,1,2,2,10,0
2963,100000,1,1,2,10,1
27094,190000,1,1,1,10,0
7981,130000,2,1,2,10,0
18441,20000,2,2,2,10,0
22199,380000,2,2,2,10,0
14275,220000,2,1,2,10,0
21098,200000,1,1,1,10,0
15199,120000,2,1,2,10,0
21419,60000,2,2,1,10,1
7926,50000,1,2,2,10,1
21523,50000,2,1,2,10,0
28985,180000,2,1,2,10,1
19365,30000,2,5,1,10,0
10988,230000,2,2,2,10,0
11157,180000,1,1,2,10,0
15866,400000,2,1,2,10,0
558,110000,2,2,2,10,0
17644,220000,2,1,1,10,0
15039,50000,1,2,2,10,0
15830,30000,2,2,1,10,0
1879,300000,2,1,1,10,0
18741,240000,2,2,2,10,0
6605,20000,2,3,3,10,0
22374,420000,2,2,1,10,0
20011,210000,2,2,1,10,1
1591,50000,2,3,1,10,0
478,70000,2,2,1,10,0
10875,150000,2,3,2,10,1
22350,490000,2,2,2,10,0
29124,50000,2,2,1,10,0
21837,80000,2,1,2,10,0
21864,150000,2,1,2,10,0
21979,230000,2,1,2,10,0
11699,80000,2,3,2,10,0
834,230000,2,3,2,10,0
6212,50000,1,2,1,10,0
11472,20000,2,2,2,10,1
1325,110000,1,2,1,10,0
13480,390000,1,1,1,10,1
15726,30000,2,2,2,10,0
9775,150000,2,1,1,10,0
15180,90000,2,2,2,10,1
8937,100000,1,3,2,10,0
22585,180000,2,3,1,10,0
9884,280000,2,2,1,10,0
18606,80000,2,1,2,10,0
21786,90000,2,2,2,10,0
7523,320000,1,2,1,10,0
10483,30000,2,1,1,10,1
26544,200000,2,2,1,10,0
18832,110000,2,3,2,10,0
14201,290000,2,2,2,10,0
21015,130000,1,2,2,10,1
28475,80000,2,2,2,10,0
182,80000,2,3,2,10,0
5471,140000,1,2,2,10,0
12072,50000,2,2,1,10,0
21058,160000,1,2,2,10,1
5840,80000,2,1,2,10,0
27067,210000,1,3,1,10,1
26096,50000,2,2,1,10,0
29110,140000,2,1,2,10,1
14889,450000,2,1,3,10,0
16470,30000,2,3,1,10,1
25377,200000,2,1,2,10,0
19560,160000,2,3,1,10,0
28171,50000,2,2,2,10,1
11146,460000,1,2,1,10,0
26764,180000,1,1,2,10,0
15841,360000,2,2,1,10,0
2746,310000,2,3,2,10,0
5812,210000,2,1,1,10,0
24981,80000,1,1,2,10,0
19619,180000,2,3,1,10,0
20004,400000,2,1,1,10,0
11737,260000,2,1,2,10,1
25724,170000,2,1,2,10,0
6042,300000,2,2,2,10,0
18775,310000,2,1,2,10,0
23199,390000,2,2,2,10,0
10865,60000,2,5,2,10,0
12257,110000,2,1,2,10,0
11520,10000,1,1,3,10,1
14114,50000,2,2,2,10,1
3334,290000,2,2,1,10,0
10168,10000,2,2,2,10,1
717,160000,2,2,2,10,0
9397,30000,2,1,2,10,0
11541,100000,1,1,1,10,0
24238,80000,1,1,2,10,0
22218,150000,2,1,2,10,0
10747,20000,2,3,1,10,0
8920,50000,1,1,2,10,1
6421,200000,1,2,2,10,1
28203,50000,2,1,2,10,0
19201,20000,2,2,1,10,1
9955,70000,1,1,2,10,1
22235,250000,2,1,2,10,0
28811,500000,2,1,2,10,0
5360,160000,2,2,2,10,0
16164,20000,2,3,1,10,0
15397,80000,2,3,1,10,0
751,50000,2,2,1,10,0
8372,400000,1,1,2,10,0
1144,140000,2,2,1,10,0
13761,480000,1,6,2,10,0
7465,100000,2,2,2,10,0
28035,310000,2,1,2,10,0
7319,360000,2,1,2,10,0
8253,500000,1,1,2,10,0
19523,50000,2,1,2,10,1
28366,30000,2,2,1,10,0
1549,500000,2,1,2,10,1
3991,240000,1,1,1,10,1
5993,130000,2,2,2,10,0
18244,20000,1,3,2,10,0
15542,160000,1,2,2,10,0
20196,430000,2,5,2,10,0
23189,320000,2,1,1,10,0
3308,100000,2,2,2,10,0
2458,30000,2,2,1,10,0
8984,210000,2,1,2,10,1
27192,230000,1,1,2,10,0
23845,180000,2,1,1,10,0
8660,50000,2,2,2,10,0
19788,180000,2,1,2,10,0
22543,130000,2,2,2,10,1
2788,80000,2,3,2,10,1
13798,30000,2,3,1,10,0
22292,30000,2,3,1,10,0
22992,70000,2,2,2,10,0
15929,210000,2,2,1,10,0
23994,20000,1,2,2,10,0
21365,70000,1,2,1,10,0
2154,150000,1,1,2,10,0
21646,340000,2,2,2,10,0
9727,140000,1,2,2,10,1
8356,260000,2,1,1,10,0
22781,50000,2,3,1,10,0
640,170000,1,2,2,10,0
8836,430000,2,2,1,10,0
17156,30000,2,3,1,10,1
10713,290000,1,2,1,10,1
12225,80000,1,2,2,10,1
25152,350000,2,1,1,10,0
19181,170000,2,2,1,10,0
6231,30000,1,3,2,10,0
24781,500000,1,1,1,10,0
21476,460000,2,2,1,10,0
6984,300000,2,1,1,10,0
25908,150000,2,3,1,10,0
18799,110000,2,2,1,10,0
24868,230000,1,2,1,10,0
26056,130000,2,1,2,10,0
4185,350000,2,2,1,10,0
13378,80000,2,3,1,10,0
27501,20000,1,2,1,10,0
19286,160000,2,2,2,10,1
7207,450000,2,1,1,10,0
15640,270000,2,2,1,10,0
27494,160000,1,3,1,10,1
10102,410000,2,3,2,10,0
25375,140000,2,3,2,10,0
29650,230000,1,1,2,10,0
23085,180000,2,1,2,10,0
14123,300000,1,1,2,10,0
16120,100000,2,2,1,10,0
19409,210000,2,2,1,10,1
15517,20000,1,2,2,10,1
1335,300000,2,3,2,10,1
12587,360000,2,1,1,10,0
1436,100000,1,1,2,10,1
9377,450000,2,1,1,10,1
20554,80000,1,1,2,10,0
29101,320000,2,3,1,10,0
3152,160000,1,3,1,10,0
5706,80000,1,1,2,10,1
9713,50000,2,2,2,10,0
8083,50000,1,3,1,10,1
20046,230000,2,1,2,10,1
24277,320000,1,1,2,10,0
3998,60000,1,2,2,10,0
10071,360000,2,1,1,10,0
4641,150000,1,2,2,10,0
4721,410000,1,1,1,10,0
15414,360000,2,1,1,10,0
15453,120000,1,1,2,10,0
15179,90000,2,2,2,10,0
1407,200000,2,1,2,10,0
21739,110000,2,2,2,10,0
19062,150000,2,5,1,10,0
24016,80000,1,2,2,10,0
7222,80000,2,3,1,10,0
12234,160000,1,2,1,10,0
14739,150000,2,5,1,10,0
736,70000,2,3,1,10,0
13982,50000,2,1,2,10,0
6237,380000,1,1,1,10,0
2132,50000,1,2,2,10,0
305,200000,2,1,2,10,0
4307,20000,2,2,2,10,0
15425,360000,1,2,1,10,1
21774,40000,2,1,2,10,0
23471,100000,2,1,2,10,0
17478,60000,2,2,1,10,1
23188,250000,2,2,1,10,0
21106,30000,1,2,1,10,1
26625,30000,1,2,2,10,1
2993,150000,2,3,1,10,0
3053,280000,1,1,1,10,0
27641,20000,2,1,2,10,0
21582,330000,2,2,2,10,0
16001,20000,2,2,3,10,1
15983,30000,2,3,1,10,0
11292,180000,2,3,1,10,0
5249,30000,2,2,1,10,1
18020,130000,1,2,1,10,1
4470,160000,1,4,2,10,0
26091,300000,2,1,1,10,0
675,320000,2,1,1,10,0
25545,120000,2,2,1,10,0
1013,450000,1,1,2,10,0
28361,210000,2,1,1,10,0
22130,180000,2,3,2,10,0
4359,50000,2,1,2,10,1
23492,30000,2,3,1,10,0
1399,20000,1,3,1,10,0
413,230000,2,1,1,10,0
14897,30000,1,1,2,10,0
18934,420000,2,2,1,10,0
2596,20000,1,3,2,10,0
15192,220000,2,2,2,10,0
23282,30000,2,3,2,10,0
7647,150000,2,1,1,10,0
1785,400000,1,2,1,10,0
21213,20000,1,1,2,10,0
4386,30000,2,3,2,10,0
23513,110000,2,1,2,10,0
11084,360000,2,2,2,10,1
15925,60000,2,2,1,10,1
9143,80000,2,2,1,10,1
26945,370000,1,1,2,10,0
689,140000,1,1,1,10,0
3825,240000,2,1,1,10,1
20111,220000,2,1,2,10,1
3697,50000,2,2,2,10,0
11118,350000,1,1,2,10,0
6077,120000,1,2,2,10,1
12324,140000,1,3,2,10,0
2823,270000,2,1,1,10,0
19086,70000,2,1,1,10,0
27484,10000,1,3,2,10,0
23710,20000,2,1,2,10,0
7964,160000,1,3,1,10,0
11875,60000,1,3,2,10,0
3188,360000,1,1,1,10,1
23548,140000,2,1,1,10,0
16863,220000,1,1,1,10,1
23490,140000,2,2,2,10,0
23978,40000,1,1,2,10,0
3350,480000,1,1,2,10,0
15636,270000,2,2,1,10,0
17078,140000,2,2,2,10,0
27218,10000,1,3,2,10,1
5233,50000,1,2,1,10,0
16722,30000,1,3,2,10,0
23191,340000,2,1,1,10,0
28893,30000,2,2,1,10,1
21477,150000,2,3,1,10,0
19590,170000,2,2,2,10,0
29628,110000,1,2,2,10,0
15698,130000,1,2,1,10,0
29833,20000,1,2,2,10,0
8076,100000,2,3,2,10,0
22339,120000,2,2,1,10,0
2490,10000,1,2,2,10,0
17294,50000,2,2,1,10,0
8597,570000,1,1,2,10,0
18919,190000,2,1,2,10,1
20880,270000,1,2,1,10,1
17476,150000,2,5,2,10,0
11018,50000,2,1,2,10,0
10543,410000,1,1,2,10,0
24795,240000,1,1,1,10,1
6203,210000,2,2,1,10,0
13620,80000,1,1,1,10,1
25632,120000,2,2,2,10,0
15099,270000,1,1,2,10,0
1264,150000,2,3,1,10,1
10368,90000,2,2,2,10,1
2961,50000,2,1,1,10,0
4588,80000,1,2,2,10,0
10625,120000,2,3,1,10,1
25648,130000,2,2,1,10,1
24567,300000,1,1,2,10,0
12350,110000,1,2,2,10,0
10098,90000,2,2,1,10,0
754,500000,2,2,2,10,0
25998,200000,2,2,1,10,0
6996,30000,1,1,2,10,1
19546,160000,2,3,1,10,0
21721,20000,2,2,2,10,0
17200,140000,2,1,2,10,0
15639,250000,2,1,2,10,1
13644,430000,2,2,1,10,0
19540,150000,2,1,2,10,0
3406,560000,2,1,2,10,0
11994,100000,2,3,1,10,0
27729,90000,2,2,2,10,0
19520,80000,2,2,1,10,1
715,400000,2,1,2,10,0
21953,280000,2,2,1,10,0
2706,180000,2,2,2,10,0
9672,170000,1,1,2,10,0
11919,90000,2,3,1,10,0
624,360000,2,2,1,10,0
8674,450000,1,1,1,10,0
3132,150000,2,1,2,10,0
6269,120000,1,2,2,10,1
22919,120000,2,2,1,10,0
4869,200000,1,2,1,10,1
17671,230000,2,1,1,10,0
5744,20000,2,1,2,10,0
3605,150000,2,2,1,10,0
28630,500000,2,2,1,10,0
25618,270000,2,1,2,10,0
15162,50000,2,2,2,10,0
29862,650000,1,1,1,10,0
8331,400000,2,1,1,10,0
21425,60000,2,2,2,10,0
19863,430000,2,2,2,10,0
14028,260000,2,2,1,10,0
15062,10000,1,2,2,10,0
3025,100000,2,3,1,10,1
9643,200000,2,3,2,10,0
13629,50000,1,1,1,10,0
2994,240000,1,2,1,10,1
10867,360000,2,2,2,10,0
24444,300000,1,1,0,10,0
360,260000,1,1,1,10,0
15330,390000,2,1,2,10,0
6857,360000,2,1,2,10,0
5188,200000,1,1,1,10,0
12528,80000,2,2,1,10,0
4853,60000,2,3,2,10,1
7747,170000,2,1,1,10,0
13440,180000,2,2,2,10,0
9012,300000,2,1,2,10,1
16667,50000,1,3,2,10,1
3840,50000,1,3,2,10,1
16059,140000,2,2,2,10,0
14723,80000,2,3,1,10,1
2517,50000,2,2,1,10,0
12825,50000,1,2,1,10,1
12679,50000,1,2,1,10,0
10895,360000,2,1,1,10,0
29667,300000,1,3,1,10,0
6706,120000,1,2,2,10,0
27885,160000,2,2,3,10,0
29763,200000,1,1,1,10,0
21918,50000,2,2,2,10,0
10566,60000,2,2,2,10,0
28340,290000,2,2,1,10,0
3555,80000,2,2,1,10,0
16087,170000,2,2,2,10,0
6218,300000,2,1,2,10,0
17734,50000,2,2,1,10,0
28145,210000,2,2,2,10,0
5161,500000,1,2,2,10,0
2143,70000,2,3,3,10,1
17728,440000,2,1,2,10,0
19875,180000,2,2,1,10,0
10892,140000,1,2,2,10,0
16426,170000,2,2,1,10,0
22872,340000,2,3,1,10,1
27049,130000,1,3,1,10,0
22232,180000,2,2,2,10,0
13804,20000,1,2,2,10,1
2280,200000,2,2,1,10,0
6933,500000,1,1,2,10,1
5299,200000,2,2,1,10,0
3533,160000,2,2,2,10,0
11104,240000,2,3,2,10,0
26813,290000,1,2,2,10,0
27769,30000,2,1,2,10,0
29994,100000,1,1,2,10,0
24561,370000,1,1,1,10,0
27886,80000,2,3,1,10,1
26055,140000,2,2,2,10,0
17134,20000,2,3,1,10,1
1117,150000,2,2,2,10,1
27139,240000,1,2,1,10,0
13129,240000,1,1,1,10,0
28850,180000,2,2,2,10,0
819,150000,2,2,1,10,0
9215,20000,1,2,1,10,1
2702,50000,2,3,2,10,0
14163,230000,2,1,2,10,0
4560,350000,2,2,2,10,0
28098,350000,2,1,1,10,0
28106,180000,2,1,1,10,0
12634,20000,1,1,1,10,0
8026,30000,2,2,2,10,0
15979,80000,2,2,1,10,1
7405,20000,2,1,1,10,1
25205,120000,2,1,2,10,0
27992,110000,2,2,1,10,0
18963,100000,2,2,2,10,0
13430,60000,2,1,2,10,0
5452,50000,2,2,1,10,0
22282,210000,2,2,1,10,0
15041,280000,1,2,1,10,0
24142,150000,1,1,2,10,0
17333,50000,2,2,1,10,0
17610,50000,2,2,2,10,0
3937,150000,2,1,1,10,0
3889,140000,2,3,1,10,0
1040,50000,1,3,2,10,0
19483,120000,2,1,2,10,0
17083,50000,2,1,2,10,0
23277,300000,2,2,1,10,0
21164,180000,1,1,2,10,0
5004,80000,2,3,1,10,0
10182,130000,2,3,1,10,0
25391,220000,2,2,2,10,0
832,20000,2,3,1,10,0
27656,50000,2,2,2,10,0
16929,50000,1,1,2,10,0
21667,50000,2,2,1,10,0
28438,280000,2,1,1,10,0
25299,80000,2,1,2,10,1
16963,240000,1,1,1,10,0
1232,680000,1,1,2,10,0
2783,360000,2,1,2,10,0
23219,270000,2,2,2,10,0
17749,440000,2,3,1,10,0
10349,500000,1,1,2,10,0
29629,150000,1,2,2,10,0
8648,80000,2,2,2,10,0
1170,30000,2,3,2,10,0
5382,50000,1,1,2,10,1
21204,490000,1,1,1,10,1
10009,360000,2,1,1,10,1
13770,240000,1,2,2,10,0
15068,360000,1,2,1,10,0
3894,50000,2,1,2,10,0
22945,220000,2,2,1,10,0
1620,90000,2,2,2,10,1
9995,170000,1,2,2,10,1
9881,180000,1,1,2,10,1
18868,180000,2,2,2,10,1
9800,120000,2,2,2,10,1
26613,20000,1,2,2,10,0
16330,210000,2,2,1,10,0
10626,30000,1,2,2,10,0
1647,50000,2,1,2,10,1
8716,200000,2,1,2,10,0
13032,120000,2,2,1,10,0
6762,230000,2,2,2,10,0
2097,80000,2,3,1,10,1
19261,250000,2,1,2,10,1
15826,20000,2,2,2,10,0
22104,240000,2,2,1,10,0
6157,20000,1,2,1,10,1
26913,80000,1,3,1,10,0
14191,50000,1,1,2,10,0
3150,360000,2,1,1,10,0
22956,420000,2,2,1,10,0
16366,300000,2,1,2,10,0
23932,20000,1,2,2,10,0
26565,200000,2,3,1,10,0
5660,50000,2,2,1,10,0
26753,120000,1,1,2,10,0
5218,50000,2,2,1,10,0
17278,70000,2,2,1,10,0
15597,30000,1,3,2,10,0
13986,160000,2,2,1,10,0
12963,20000,2,2,1,10,1
15006,60000,2,2,2,10,0
25682,20000,2,2,2,10,0
4328,180000,1,2,1,10,0
22806,30000,2,2,3,10,1
26631,50000,1,2,2,10,0
11343,20000,1,2,1,10,1
24778,500000,1,2,1,10,0
2465,380000,2,3,1,10,1
25449,210000,2,2,2,10,0
4883,50000,1,2,2,10,1
4466,20000,1,2,2,10,0
23428,200000,2,3,2,10,0
23670,450000,2,1,1,10,0
10400,260000,1,1,1,10,1
26072,230000,2,1,2,10,1
22242,150000,2,2,2,10,0
20687,200000,1,2,1,10,1
13021,20000,1,2,1,10,1
17995,70000,1,1,2,10,0
25438,160000,2,1,2,10,0
29662,500000,1,1,1,10,0
20580,50000,1,3,2,10,0
17001,50000,2,2,2,10,0
15500,50000,1,2,2,10,0
20188,500000,2,1,2,10,0
4634,50000,2,1,2,10,0
7838,290000,2,3,2,10,0
18343,20000,2,2,2,10,0
24828,20000,1,2,1,10,1
29256,30000,1,2,1,10,1
118,80000,1,2,2,10,1
183,500000,2,1,1,10,0
8710,50000,1,1,2,10,0
26975,300000,1,1,1,10,1
13930,220000,2,2,1,10,0
11524,50000,1,3,2,10,0
29358,70000,1,1,2,10,0
692,170000,1,2,2,10,0
18182,440000,1,2,1,10,0
28390,210000,2,1,1,10,0
2390,150000,2,2,2,10,0
10353,360000,1,3,1,10,0
